mu,nu,psi,H,Combination
0.0,0.25,0.15,0.27269200432840396,Susceptible-Highly Susceptible
0.0,0.25,0.2,0.12085611304782588,Immune-Susceptible
0.0,0.25,0.2,0.29537573041577647,Immune-Highly Susceptible
0.0,0.25,0.2,0.26304496333542576,Susceptible-Highly Susceptible
0.0,0.25,0.25,0.13137838523343645,Immune-Susceptible
0.0,0.25,0.25,0.26463256222373993,Immune-Highly Susceptible
0.0,0.25,0.25,0.26640786396334026,Susceptible-Highly Susceptible
0.0,0.25,0.3,0.15103473710664125,Immune-Susceptible
0.0,0.25,0.3,0.28494339300379307,Immune-Highly Susceptible
0.0,0.25,0.3,0.27890751013578935,Susceptible-Highly Susceptible
0.0,0.25,0.35,0.12690077486204066,Immune-Susceptible
0.0,0.25,0.35,0.27709065231228436,Immune-Highly Susceptible
0.0,0.25,0.35,0.27391228020608227,Susceptible-Highly Susceptible
0.0,0.25,0.4,0.1402523987746691,Immune-Susceptible
0.0,0.25,0.4,0.29526077380040056,Immune-Highly Susceptible
0.0,0.25,0.4,0.2610733576428958,Susceptible-Highly Susceptible
0.0,0.25,0.45,0.1429529205808336,Immune-Susceptible
0.0,0.25,0.45,0.3225692028058766,Immune-Highly Susceptible
0.0,0.25,0.45,0.31987705395564486,Susceptible-Highly Susceptible
0.0,0.25,0.5,0.150452812725176,Immune-Susceptible
0.0,0.25,0.5,0.33048699374738155,Immune-Highly Susceptible
0.0,0.25,0.5,0.3199431264994537,Susceptible-Highly Susceptible
0.0,0.25,0.55,0.1370089332749167,Immune-Susceptible
0.0,0.25,0.55,0.3157258438877651,Immune-Highly Susceptible
0.0,0.25,0.55,0.29659952277835916,Susceptible-Highly Susceptible
0.0,0.25,0.6,0.14349464045379173,Immune-Susceptible
0.0,0.25,0.6,0.3121607591468627,Immune-Highly Susceptible
0.0,0.25,0.6,0.30596449729744923,Susceptible-Highly Susceptible
0.0,0.25,0.65,0.1563565755764844,Immune-Susceptible
0.0,0.25,0.65,0.3333375546476251,Immune-Highly Susceptible
0.0,0.25,0.65,0.33036384585563944,Susceptible-Highly Susceptible
0.0,0.25,0.7,0.17547515213067302,Immune-Susceptible
0.0,0.25,0.7,0.32003885341086097,Immune-Highly Susceptible
0.0,0.25,0.7,0.3150976189722097,Susceptible-Highly Susceptible
0.0,0.25,0.75,0.17889494969426448,Immune-Susceptible
0.0,0.25,0.75,0.36390801516019783,Immune-Highly Susceptible
