mu,nu,psi,H,Combination
0.15,0.3,0.45,0.2691773305837948,Immune-Highly Susceptible
0.15,0.3,0.45,0.2698304125119829,Susceptible-Highly Susceptible
0.15,0.3,0.5,0.1098727657013089,Immune-Susceptible
0.15,0.3,0.5,0.2412294528406191,Immune-Highly Susceptible
0.15,0.3,0.5,0.2436685069084143,Susceptible-Highly Susceptible
0.15,0.3,0.55,0.10273289989205592,Immune-Susceptible
0.15,0.3,0.55,0.26016701138829257,Immune-Highly Susceptible
0.15,0.3,0.55,0.26480003608701225,Susceptible-Highly Susceptible
0.15,0.3,0.6,0.12445310652846271,Immune-Susceptible
0.15,0.3,0.6,0.2506963777360491,Immune-Highly Susceptible
0.15,0.3,0.6,0.2593712984109611,Susceptible-Highly Susceptible
0.15,0.3,0.65,0.12924315706454095,Immune-Susceptible
0.15,0.3,0.65,0.2737784991788332,Immune-Highly Susceptible
0.15,0.3,0.65,0.2736549405155861,Susceptible-Highly Susceptible
0.15,0.3,0.7,0.1200754807409829,Immune-Susceptible
0.15,0.3,0.7,0.2794516514245812,Immune-Highly Susceptible
0.15,0.3,0.7,0.2817020341741502,Susceptible-Highly Susceptible
0.15,0.3,0.75,0.11782359545439546,Immune-Susceptible
0.15,0.3,0.75,0.27472845348266356,Immune-Highly Susceptible
0.15,0.3,0.75,0.31519149626089304,Susceptible-Highly Susceptible
0.15,0.3,0.8,0.12997300795442943,Immune-Susceptible
0.15,0.3,0.8,0.30682231525335185,Immune-Highly Susceptible
0.15,0.3,0.8,0.31406057541473026,Susceptible-Highly Susceptible
0.15,0.3,0.85,0.17563351917131712,Immune-Susceptible
0.15,0.3,0.85,0.29532269107076126,Immune-Highly Susceptible
0.15,0.3,0.85,0.2954105714257202,Susceptible-Highly Susceptible
0.15,0.3,0.9,0.12685985604049738,Immune-Susceptible
0.15,0.3,0.9,0.32624211905877326,Immune-Highly Susceptible
0.15,0.3,0.9,0.3675432741386122,Susceptible-Highly Susceptible
0.15,0.3,0.95,0.17789794259726524,Immune-Susceptible
0.15,0.3,0.95,0.30291856946500123,Immune-Highly Susceptible
0.15,0.3,0.95,0.3351554443438211,Susceptible-Highly Susceptible
0.15,0.3,1.0,0.03989801545715588,Immune-Susceptible
0.15,0.3,1.0,0.07533815152580774,Immune-Highly Susceptible
0.15,0.3,1.0,0.07957323902285518,Susceptible-Highly Susceptible
0.15,0.35,0.0,0.08701413391092024,Immune-Susceptible
0.15,0.35,0.0,0.2108906488785375,Immune-Highly Susceptible
0.15,0.35,0.0,0.21673314444651887,Susceptible-Highly Susceptible
0.15,0.35,0.05,0.11720488698635921,Immune-Susceptible
0.15,0.35,0.05,0.2544629977440343,Immune-Highly Susceptible
0.15,0.35,0.05,0.2535584609105782,Susceptible-Highly Susceptible
0.15,0.35,0.1,0.11004223174876106,Immune-Susceptible
0.15,0.35,0.1,0.24242719043051664,Immune-Highly Susceptible
0.15,0.35,0.1,0.24112871243977396,Susceptible-Highly Susceptible
0.15,0.35,0.15,0.12050169869321106,Immune-Susceptible
0.15,0.35,0.15,0.2223241783291634,Immune-Highly Susceptible
0.15,0.35,0.15,0.22217476452767349,Susceptible-Highly Susceptible
0.15,0.35,0.2,0.09897807407998539,Immune-Susceptible
0.15,0.35,0.2,0.2105033928036675,Immune-Highly Susceptible
0.15,0.35,0.2,0.22956785288920434,Susceptible-Highly Susceptible
0.15,0.35,0.25,0.11915525998429971,Immune-Susceptible
0.15,0.35,0.25,0.23686140411390783,Immune-Highly Susceptible
0.15,0.35,0.25,0.2427400051459468,Susceptible-Highly Susceptible
0.15,0.35,0.3,0.11010439067300776,Immune-Susceptible
0.15,0.35,0.3,0.21666032709914929,Immune-Highly Susceptible
0.15,0.35,0.3,0.21588373501743155,Susceptible-Highly Susceptible
0.15,0.35,0.35,0.10063328607679993,Immune-Susceptible
0.15,0.35,0.35,0.2341629139856055,Immune-Highly Susceptible
0.15,0.35,0.35,0.24037738853518364,Susceptible-Highly Susceptible
0.15,0.35,0.4,0.10317315589964603,Immune-Susceptible
0.15,0.35,0.4,0.2308588321600425,Immune-Highly Susceptible
0.15,0.35,0.4,0.23467856552847463,Susceptible-Highly Susceptible
0.15,0.35,0.45,0.11953658833505887,Immune-Susceptible
0.15,0.35,0.45,0.23208887531988337,Immune-Highly Susceptible
0.15,0.35,0.45,0.23957718565550823,Susceptible-Highly Susceptible
0.15,0.35,0.5,0.12072405072875388,Immune-Susceptible
0.15,0.35,0.5,0.24310603606212272,Immune-Highly Susceptible
0.15,0.35,0.5,0.24367834747575398,Susceptible-Highly Susceptible
0.15,0.35,0.55,0.12010162598074177,Immune-Susceptible
0.15,0.35,0.55,0.2569224809989368,Immune-Highly Susceptible
0.15,0.35,0.55,0.26471329008620076,Susceptible-Highly Susceptible
0.15,0.35,0.6,0.14281612738830612,Immune-Susceptible
0.15,0.35,0.6,0.26482533643055595,Immune-Highly Susceptible
0.15,0.35,0.6,0.27654562002140504,Susceptible-Highly Susceptible
0.15,0.35,0.65,0.12989069390143257,Immune-Susceptible
0.15,0.35,0.65,0.2866490898971462,Immune-Highly Susceptible
0.15,0.35,0.65,0.29150865870284315,Susceptible-Highly Susceptible
0.15,0.35,0.7,0.13932009204788784,Immune-Susceptible
0.15,0.35,0.7,0.25842629156113645,Immune-Highly Susceptible
0.15,0.35,0.7,0.2627250084179635,Susceptible-Highly Susceptible
0.15,0.35,0.75,0.12891944038583508,Immune-Susceptible
0.15,0.35,0.75,0.2826139079790404,Immune-Highly Susceptible
0.15,0.35,0.75,0.2845099588203222,Susceptible-Highly Susceptible
0.15,0.35,0.8,0.13229530230440056,Immune-Susceptible
0.15,0.35,0.8,0.28150445512184147,Immune-Highly Susceptible
0.15,0.35,0.8,0.29293747977956897,Susceptible-Highly Susceptible
0.15,0.35,0.85,0.1428623343569381,Immune-Susceptible
0.15,0.35,0.85,0.28994764276138835,Immune-Highly Susceptible
0.15,0.35,0.85,0.30512222774333975,Susceptible-Highly Susceptible
0.15,0.35,0.9,0.15855146547690965,Immune-Susceptible
0.15,0.35,0.9,0.30490634538166383,Immune-Highly Susceptible
0.15,0.35,0.9,0.34240455573330664,Susceptible-Highly Susceptible
0.15,0.35,0.95,0.15782928311799463,Immune-Susceptible
0.15,0.35,0.95,0.30290762778941077,Immune-Highly Susceptible
0.15,0.35,0.95,0.344447008924838,Susceptible-Highly Susceptible
0.15,0.35,1.0,0.037756616076221716,Immune-Susceptible
0.15,0.35,1.0,0.07363234270273793,Immune-Highly Susceptible
0.15,0.35,1.0,0.09483086437748058,Susceptible-Highly Susceptible
0.15,0.4,0.0,0.11994726140971994,Immune-Susceptible
0.15,0.4,0.0,0.2349939627422678,Immune-Highly Susceptible
0.15,0.4,0.0,0.2339341585588649,Susceptible-Highly Susceptible
0.15,0.4,0.05,0.11864280868415622,Immune-Susceptible
0.15,0.4,0.05,0.2487494779275105,Immune-Highly Susceptible
0.15,0.4,0.05,0.25297644681602405,Susceptible-Highly Susceptible
0.15,0.4,0.1,0.09871214556319313,Immune-Susceptible
0.15,0.4,0.1,0.21599997940893323,Immune-Highly Susceptible
0.15,0.4,0.1,0.22543754926186121,Susceptible-Highly Susceptible
0.15,0.4,0.15,0.10883645620467,Immune-Susceptible
0.15,0.4,0.15,0.22552971454900533,Immune-Highly Susceptible
0.15,0.4,0.15,0.22153265733233654,Susceptible-Highly Susceptible
0.15,0.4,0.2,0.1109407119329517,Immune-Susceptible
0.15,0.4,0.2,0.23963585487657993,Immune-Highly Susceptible
0.15,0.4,0.2,0.2333926446281584,Susceptible-Highly Susceptible
0.15,0.4,0.25,0.11992221974145206,Immune-Susceptible
0.15,0.4,0.25,0.22994840886337986,Immune-Highly Susceptible
0.15,0.4,0.25,0.21799768943503833,Susceptible-Highly Susceptible
0.15,0.4,0.3,0.10147999981915706,Immune-Susceptible
0.15,0.4,0.3,0.24026937744002697,Immune-Highly Susceptible
0.15,0.4,0.3,0.24905816937528616,Susceptible-Highly Susceptible
0.15,0.4,0.35,0.11419643306225435,Immune-Susceptible
0.15,0.4,0.35,0.24534669688541907,Immune-Highly Susceptible
0.15,0.4,0.35,0.24178932043952622,Susceptible-Highly Susceptible
0.15,0.4,0.4,0.10784603841704352,Immune-Susceptible
0.15,0.4,0.4,0.249814812451177,Immune-Highly Susceptible
0.15,0.4,0.4,0.2503606666193529,Susceptible-Highly Susceptible
0.15,0.4,0.45,0.13839110548197467,Immune-Susceptible
0.15,0.4,0.45,0.24365260345045647,Immune-Highly Susceptible
0.15,0.4,0.45,0.25741949779719986,Susceptible-Highly Susceptible
0.15,0.4,0.5,0.10043850579506754,Immune-Susceptible
0.15,0.4,0.5,0.23926936687128433,Immune-Highly Susceptible
0.15,0.4,0.5,0.24491281824646036,Susceptible-Highly Susceptible
0.15,0.4,0.55,0.11137269828429658,Immune-Susceptible
0.15,0.4,0.55,0.24786051851414667,Immune-Highly Susceptible
0.15,0.4,0.55,0.2551573711689862,Susceptible-Highly Susceptible
0.15,0.4,0.6,0.11279045075230652,Immune-Susceptible
0.15,0.4,0.6,0.2731558393558712,Immune-Highly Susceptible
0.15,0.4,0.6,0.27902527967023105,Susceptible-Highly Susceptible
0.15,0.4,0.65,0.14901819592918353,Immune-Susceptible
0.15,0.4,0.65,0.2602644473095049,Immune-Highly Susceptible
0.15,0.4,0.65,0.25853707738218784,Susceptible-Highly Susceptible
0.15,0.4,0.7,0.12191982745445819,Immune-Susceptible
0.15,0.4,0.7,0.28831948603225954,Immune-Highly Susceptible
0.15,0.4,0.7,0.30015656926943574,Susceptible-Highly Susceptible
0.15,0.4,0.75,0.13572513447599796,Immune-Susceptible
0.15,0.4,0.75,0.28539416128391876,Immune-Highly Susceptible
0.15,0.4,0.75,0.3064185271729693,Susceptible-Highly Susceptible
0.15,0.4,0.8,0.13752414376036298,Immune-Susceptible
0.15,0.4,0.8,0.2790033338250568,Immune-Highly Susceptible
0.15,0.4,0.8,0.2973706939082358,Susceptible-Highly Susceptible
0.15,0.4,0.85,0.11826194127860218,Immune-Susceptible
0.15,0.4,0.85,0.3611634540548052,Immune-Highly Susceptible
0.15,0.4,0.85,0.3785845566338377,Susceptible-Highly Susceptible
0.15,0.4,0.9,0.16496737574609857,Immune-Susceptible
0.15,0.4,0.9,0.2986154780840935,Immune-Highly Susceptible
0.15,0.4,0.9,0.31010638693588055,Susceptible-Highly Susceptible
0.15,0.4,0.95,0.16202963805241014,Immune-Susceptible
0.15,0.4,0.95,0.29737992564792465,Immune-Highly Susceptible
0.15,0.4,0.95,0.3247956287697787,Susceptible-Highly Susceptible
0.15,0.4,1.0,0.03324151912555818,Immune-Susceptible
0.15,0.4,1.0,0.06446855819367546,Immune-Highly Susceptible
0.15,0.4,1.0,0.07716784838199825,Susceptible-Highly Susceptible
0.15,0.45,0.0,0.10168109387510554,Immune-Susceptible
0.15,0.45,0.0,0.23017044746271145,Immune-Highly Susceptible
0.15,0.45,0.0,0.23348704708521895,Susceptible-Highly Susceptible
0.15,0.45,0.05,0.09929063296888209,Immune-Susceptible
0.15,0.45,0.05,0.2303003001400736,Immune-Highly Susceptible
0.15,0.45,0.05,0.23285494395095388,Susceptible-Highly Susceptible
0.15,0.45,0.1,0.11011911727213855,Immune-Susceptible
0.15,0.45,0.1,0.24113195588550929,Immune-Highly Susceptible
0.15,0.45,0.1,0.23913318667706457,Susceptible-Highly Susceptible
0.15,0.45,0.15,0.10820512621191779,Immune-Susceptible
0.15,0.45,0.15,0.23751122773357422,Immune-Highly Susceptible
0.15,0.45,0.15,0.24141349887376143,Susceptible-Highly Susceptible
0.15,0.45,0.2,0.12215075311484971,Immune-Susceptible
0.15,0.45,0.2,0.23092549117682365,Immune-Highly Susceptible
0.15,0.45,0.2,0.23565925513661076,Susceptible-Highly Susceptible
0.15,0.45,0.25,0.10021582116638181,Immune-Susceptible
0.15,0.45,0.25,0.2206210399843917,Immune-Highly Susceptible
0.15,0.45,0.25,0.22420024741945446,Susceptible-Highly Susceptible
0.15,0.45,0.3,0.10228866396425192,Immune-Susceptible
0.15,0.45,0.3,0.2422317838767276,Immune-Highly Susceptible
0.15,0.45,0.3,0.2403620047339424,Susceptible-Highly Susceptible
0.15,0.45,0.35,0.10589327562472432,Immune-Susceptible
0.15,0.45,0.35,0.2525750214173647,Immune-Highly Susceptible
0.15,0.45,0.35,0.25243787349288654,Susceptible-Highly Susceptible
0.15,0.45,0.4,0.10472272093227562,Immune-Susceptible
0.15,0.45,0.4,0.23323758336114073,Immune-Highly Susceptible
0.15,0.45,0.4,0.23090777710829014,Susceptible-Highly Susceptible
0.15,0.45,0.45,0.10927383307801343,Immune-Susceptible
0.15,0.45,0.45,0.27611016811408395,Immune-Highly Susceptible
0.15,0.45,0.45,0.2821000175698102,Susceptible-Highly Susceptible
0.15,0.45,0.5,0.10846369183942768,Immune-Susceptible
0.15,0.45,0.5,0.2524628487548192,Immune-Highly Susceptible
0.15,0.45,0.5,0.25055570237825164,Susceptible-Highly Susceptible
0.15,0.45,0.55,0.11048863183023103,Immune-Susceptible
0.15,0.45,0.55,0.28699659010274226,Immune-Highly Susceptible
0.15,0.45,0.55,0.29082041006089787,Susceptible-Highly Susceptible
0.15,0.45,0.6,0.11311577279671495,Immune-Susceptible
0.15,0.45,0.6,0.24210027651462232,Immune-Highly Susceptible
0.15,0.45,0.6,0.2433417074037056,Susceptible-Highly Susceptible
0.15,0.45,0.65,0.13063925824503952,Immune-Susceptible
0.15,0.45,0.65,0.2978822794620284,Immune-Highly Susceptible
0.15,0.45,0.65,0.2995071669846357,Susceptible-Highly Susceptible
0.15,0.45,0.7,0.12464025065917211,Immune-Susceptible
0.15,0.45,0.7,0.26602945237727643,Immune-Highly Susceptible
0.15,0.45,0.7,0.27373555311468745,Susceptible-Highly Susceptible
0.15,0.45,0.75,0.12159463966037823,Immune-Susceptible
0.15,0.45,0.75,0.29603686111601496,Immune-Highly Susceptible
0.15,0.45,0.75,0.302066449634724,Susceptible-Highly Susceptible
0.15,0.45,0.8,0.14661094689536802,Immune-Susceptible
0.15,0.45,0.8,0.29771397998654214,Immune-Highly Susceptible
0.15,0.45,0.8,0.29865901270602996,Susceptible-Highly Susceptible
0.15,0.45,0.85,0.1399395584255709,Immune-Susceptible
0.15,0.45,0.85,0.2851468147914963,Immune-Highly Susceptible
0.15,0.45,0.85,0.3087708697339717,Susceptible-Highly Susceptible
0.15,0.45,0.9,0.13671874753274085,Immune-Susceptible
0.15,0.45,0.9,0.28515505750294984,Immune-Highly Susceptible
0.15,0.45,0.9,0.3229670177437622,Susceptible-Highly Susceptible
0.15,0.45,0.95,0.1100554979467235,Immune-Susceptible
0.15,0.45,0.95,0.2943586108233921,Immune-Highly Susceptible
0.15,0.45,0.95,0.29791075267920053,Susceptible-Highly Susceptible
0.15,0.45,1.0,0.03386068249182619,Immune-Susceptible
0.15,0.45,1.0,0.0682442529785988,Immune-Highly Susceptible
0.15,0.45,1.0,0.06936632857394627,Susceptible-Highly Susceptible
0.15,0.5,0.0,0.08643163581023666,Immune-Susceptible
0.15,0.5,0.0,0.2254730193235632,Immune-Highly Susceptible
0.15,0.5,0.0,0.22817240845847683,Susceptible-Highly Susceptible
0.15,0.5,0.05,0.11142265919874692,Immune-Susceptible
0.15,0.5,0.05,0.23551587644823185,Immune-Highly Susceptible
0.15,0.5,0.05,0.24695386267214098,Susceptible-Highly Susceptible
0.15,0.5,0.1,0.10554509626775638,Immune-Susceptible
0.15,0.5,0.1,0.25111511756760707,Immune-Highly Susceptible
0.15,0.5,0.1,0.2579095143538693,Susceptible-Highly Susceptible
0.15,0.5,0.15,0.11054822266618033,Immune-Susceptible
0.15,0.5,0.15,0.26658658516225,Immune-Highly Susceptible
0.15,0.5,0.15,0.26509829015679554,Susceptible-Highly Susceptible
0.15,0.5,0.2,0.100399518540572,Immune-Susceptible
0.15,0.5,0.2,0.23203295367532475,Immune-Highly Susceptible
0.15,0.5,0.2,0.22649540463035478,Susceptible-Highly Susceptible
0.15,0.5,0.25,0.09773480789813745,Immune-Susceptible
0.15,0.5,0.25,0.2478217419884232,Immune-Highly Susceptible
0.15,0.5,0.25,0.2493358854645608,Susceptible-Highly Susceptible
0.15,0.5,0.3,0.1018207761377287,Immune-Susceptible
0.15,0.5,0.3,0.21376125649044667,Immune-Highly Susceptible
0.15,0.5,0.3,0.22853566747863097,Susceptible-Highly Susceptible
0.15,0.5,0.35,0.10528018958673219,Immune-Susceptible
0.15,0.5,0.35,0.24447112839629942,Immune-Highly Susceptible
0.15,0.5,0.35,0.24242392146863553,Susceptible-Highly Susceptible
0.15,0.5,0.4,0.11361174144145138,Immune-Susceptible
0.15,0.5,0.4,0.2318968918724474,Immune-Highly Susceptible
0.15,0.5,0.4,0.2351420465315029,Susceptible-Highly Susceptible
0.15,0.5,0.45,0.10881285585714372,Immune-Susceptible
0.15,0.5,0.45,0.24041648533773546,Immune-Highly Susceptible
0.15,0.5,0.45,0.23816765765623304,Susceptible-Highly Susceptible
0.15,0.5,0.5,0.10425208612766805,Immune-Susceptible
0.15,0.5,0.5,0.26664378122689963,Immune-Highly Susceptible
0.15,0.5,0.5,0.2651138656011279,Susceptible-Highly Susceptible
0.15,0.5,0.55,0.12348299425391836,Immune-Susceptible
0.15,0.5,0.55,0.2708934070674111,Immune-Highly Susceptible
0.15,0.5,0.55,0.2646214351932735,Susceptible-Highly Susceptible
0.15,0.5,0.6,0.10993827044049345,Immune-Susceptible
0.15,0.5,0.6,0.24979668597016558,Immune-Highly Susceptible
0.15,0.5,0.6,0.2647185369199708,Susceptible-Highly Susceptible
0.15,0.5,0.65,0.12002749113095958,Immune-Susceptible
0.15,0.5,0.65,0.2601154559411716,Immune-Highly Susceptible
0.15,0.5,0.65,0.2570854157051278,Susceptible-Highly Susceptible
0.15,0.5,0.7,0.13092423306223017,Immune-Susceptible
0.15,0.5,0.7,0.28674584621285415,Immune-Highly Susceptible
0.15,0.5,0.7,0.2841630289821738,Susceptible-Highly Susceptible
0.15,0.5,0.75,0.12199354340194636,Immune-Susceptible
0.15,0.5,0.75,0.2835056627284536,Immune-Highly Susceptible
0.15,0.5,0.75,0.2882871491251898,Susceptible-Highly Susceptible
0.15,0.5,0.8,0.13924019289992545,Immune-Susceptible
0.15,0.5,0.8,0.29459073482155296,Immune-Highly Susceptible
0.15,0.5,0.8,0.3281147987896433,Susceptible-Highly Susceptible
0.15,0.5,0.85,0.12263079682237224,Immune-Susceptible
0.15,0.5,0.85,0.2999054637905019,Immune-Highly Susceptible
0.15,0.5,0.85,0.3203520183052247,Susceptible-Highly Susceptible
0.15,0.5,0.9,0.1383180743624838,Immune-Susceptible
0.15,0.5,0.9,0.33335393802307595,Immune-Highly Susceptible
0.15,0.5,0.9,0.35073254901818196,Susceptible-Highly Susceptible
0.15,0.5,0.95,0.13062709499052186,Immune-Susceptible
0.15,0.5,0.95,0.306104652869998,Immune-Highly Susceptible
0.15,0.5,0.95,0.3378387615835803,Susceptible-Highly Susceptible
0.15,0.5,1.0,0.03534760685678543,Immune-Susceptible
0.15,0.5,1.0,0.05583389029063197,Immune-Highly Susceptible
0.15,0.5,1.0,0.06583868590862706,Susceptible-Highly Susceptible
0.15,0.55,0.0,0.1103066707142592,Immune-Susceptible
0.15,0.55,0.0,0.22330253870710534,Immune-Highly Susceptible
0.15,0.55,0.0,0.22753117731941902,Susceptible-Highly Susceptible
0.15,0.55,0.05,0.11012373370609801,Immune-Susceptible
0.15,0.55,0.05,0.24948307117637025,Immune-Highly Susceptible
0.15,0.55,0.05,0.2500317364754627,Susceptible-Highly Susceptible
0.15,0.55,0.1,0.11172728068522182,Immune-Susceptible
0.15,0.55,0.1,0.24205864716790568,Immune-Highly Susceptible
0.15,0.55,0.1,0.251190701796022,Susceptible-Highly Susceptible
0.15,0.55,0.15,0.09992919210782787,Immune-Susceptible
0.15,0.55,0.15,0.23121817204106118,Immune-Highly Susceptible
0.15,0.55,0.15,0.2414877543185521,Susceptible-Highly Susceptible
0.15,0.55,0.2,0.10822854597326784,Immune-Susceptible
0.15,0.55,0.2,0.23622196019345457,Immune-Highly Susceptible
0.15,0.55,0.2,0.2420796798443739,Susceptible-Highly Susceptible
0.15,0.55,0.25,0.1012370735443481,Immune-Susceptible
0.15,0.55,0.25,0.2424453897821344,Immune-Highly Susceptible
0.15,0.55,0.25,0.24212559531778222,Susceptible-Highly Susceptible
0.15,0.55,0.3,0.10109459061608891,Immune-Susceptible
0.15,0.55,0.3,0.23723154213479136,Immune-Highly Susceptible
0.15,0.55,0.3,0.24398498962829018,Susceptible-Highly Susceptible
0.15,0.55,0.35,0.10561420199548997,Immune-Susceptible
0.15,0.55,0.35,0.22901864997499688,Immune-Highly Susceptible
0.15,0.55,0.35,0.23770560293666615,Susceptible-Highly Susceptible
0.15,0.55,0.4,0.11846976108111923,Immune-Susceptible
0.15,0.55,0.4,0.23917175169541016,Immune-Highly Susceptible
0.15,0.55,0.4,0.24541737336024227,Susceptible-Highly Susceptible
0.15,0.55,0.45,0.11087053079437457,Immune-Susceptible
0.15,0.55,0.45,0.2516787319682619,Immune-Highly Susceptible
0.15,0.55,0.45,0.2508793465937889,Susceptible-Highly Susceptible
0.15,0.55,0.5,0.10637994248984059,Immune-Susceptible
0.15,0.55,0.5,0.23837005688884877,Immune-Highly Susceptible
0.15,0.55,0.5,0.2653944497409642,Susceptible-Highly Susceptible
0.15,0.55,0.55,0.12654901004648939,Immune-Susceptible
0.15,0.55,0.55,0.2583698385609937,Immune-Highly Susceptible
0.15,0.55,0.55,0.25814587087221247,Susceptible-Highly Susceptible
0.15,0.55,0.6,0.12439564585549952,Immune-Susceptible
0.15,0.55,0.6,0.24367678331070997,Immune-Highly Susceptible
0.15,0.55,0.6,0.24846240134412176,Susceptible-Highly Susceptible
0.15,0.55,0.65,0.11161536807825169,Immune-Susceptible
0.15,0.55,0.65,0.2791340131604965,Immune-Highly Susceptible
0.15,0.55,0.65,0.30218578536401636,Susceptible-Highly Susceptible
0.15,0.55,0.7,0.12100624580916551,Immune-Susceptible
0.15,0.55,0.7,0.3154814590747932,Immune-Highly Susceptible
0.15,0.55,0.7,0.3180708378816316,Susceptible-Highly Susceptible
0.15,0.55,0.75,0.1324256596345686,Immune-Susceptible
0.15,0.55,0.75,0.27226555130757407,Immune-Highly Susceptible
0.15,0.55,0.75,0.29688408597912597,Susceptible-Highly Susceptible
0.15,0.55,0.8,0.1315266105239382,Immune-Susceptible
0.15,0.55,0.8,0.3053965536923766,Immune-Highly Susceptible
0.15,0.55,0.8,0.31024539025510117,Susceptible-Highly Susceptible
0.15,0.55,0.85,0.16497373297498655,Immune-Susceptible
0.15,0.55,0.85,0.3084156356776796,Immune-Highly Susceptible
0.15,0.55,0.85,0.3360319157676206,Susceptible-Highly Susceptible
0.15,0.55,0.9,0.15963994142930715,Immune-Susceptible
0.15,0.55,0.9,0.30676763572138804,Immune-Highly Susceptible
0.15,0.55,0.9,0.3135669018322734,Susceptible-Highly Susceptible
0.15,0.55,0.95,0.12350721840365173,Immune-Susceptible
0.15,0.55,0.95,0.3062933958130403,Immune-Highly Susceptible
0.15,0.55,0.95,0.33622676829435755,Susceptible-Highly Susceptible
0.15,0.55,1.0,0.03036509496408579,Immune-Susceptible
0.15,0.55,1.0,0.055433873201503316,Immune-Highly Susceptible
0.15,0.55,1.0,0.05880940952002302,Susceptible-Highly Susceptible
0.15,0.6,0.0,0.09896202952442132,Immune-Susceptible
0.15,0.6,0.0,0.23098191176407817,Immune-Highly Susceptible
0.15,0.6,0.0,0.2460357160347547,Susceptible-Highly Susceptible
0.15,0.6,0.05,0.10427791262995002,Immune-Susceptible
0.15,0.6,0.05,0.22283663692093278,Immune-Highly Susceptible
0.15,0.6,0.05,0.24007141636452822,Susceptible-Highly Susceptible
0.15,0.6,0.1,0.11496562599686241,Immune-Susceptible
0.15,0.6,0.1,0.25301380596674533,Immune-Highly Susceptible
0.15,0.6,0.1,0.2745974469577117,Susceptible-Highly Susceptible
0.15,0.6,0.15,0.11069191385383803,Immune-Susceptible
0.15,0.6,0.15,0.23170825972173192,Immune-Highly Susceptible
0.15,0.6,0.15,0.23997305189507892,Susceptible-Highly Susceptible
0.15,0.6,0.2,0.11358757916677878,Immune-Susceptible
0.15,0.6,0.2,0.24986493054973377,Immune-Highly Susceptible
0.15,0.6,0.2,0.2582532326468684,Susceptible-Highly Susceptible
0.15,0.6,0.25,0.11239961333224302,Immune-Susceptible
0.15,0.6,0.25,0.22355262346667437,Immune-Highly Susceptible
0.15,0.6,0.25,0.24316928513079575,Susceptible-Highly Susceptible
0.15,0.6,0.3,0.11311444745561841,Immune-Susceptible
0.15,0.6,0.3,0.2397409053656652,Immune-Highly Susceptible
0.15,0.6,0.3,0.25101456465910665,Susceptible-Highly Susceptible
0.15,0.6,0.35,0.11957348700471893,Immune-Susceptible
0.15,0.6,0.35,0.22806063022900047,Immune-Highly Susceptible
0.15,0.6,0.35,0.23315241316943186,Susceptible-Highly Susceptible
0.15,0.6,0.4,0.1205164845463552,Immune-Susceptible
0.15,0.6,0.4,0.25947612007030296,Immune-Highly Susceptible
0.15,0.6,0.4,0.2579790362496426,Susceptible-Highly Susceptible
0.15,0.6,0.45,0.10518457411652915,Immune-Susceptible
0.15,0.6,0.45,0.26175928555138817,Immune-Highly Susceptible
0.15,0.6,0.45,0.2885114670040019,Susceptible-Highly Susceptible
0.15,0.6,0.5,0.1101330562579895,Immune-Susceptible
0.15,0.6,0.5,0.27086521761123694,Immune-Highly Susceptible
0.15,0.6,0.5,0.2727802441855,Susceptible-Highly Susceptible
0.15,0.6,0.55,0.10838788941554725,Immune-Susceptible
0.15,0.6,0.55,0.2864921424715203,Immune-Highly Susceptible
0.15,0.6,0.55,0.286617139741034,Susceptible-Highly Susceptible
0.15,0.6,0.6,0.13359526034690766,Immune-Susceptible
0.15,0.6,0.6,0.28563086611517124,Immune-Highly Susceptible
0.15,0.6,0.6,0.31238692751970637,Susceptible-Highly Susceptible
0.15,0.6,0.65,0.12931056165475957,Immune-Susceptible
0.15,0.6,0.65,0.281206561296117,Immune-Highly Susceptible
0.15,0.6,0.65,0.28434683957275025,Susceptible-Highly Susceptible
0.15,0.6,0.7,0.13177714903583343,Immune-Susceptible
0.15,0.6,0.7,0.2716590429621329,Immune-Highly Susceptible
0.15,0.6,0.7,0.2880839301181239,Susceptible-Highly Susceptible
0.15,0.6,0.75,0.13749655611630907,Immune-Susceptible
0.15,0.6,0.75,0.28835483672327605,Immune-Highly Susceptible
0.15,0.6,0.75,0.297880583188707,Susceptible-Highly Susceptible
0.15,0.6,0.8,0.12957350885819469,Immune-Susceptible
0.15,0.6,0.8,0.29417162789006235,Immune-Highly Susceptible
0.15,0.6,0.8,0.31829204535310385,Susceptible-Highly Susceptible
0.15,0.6,0.85,0.16313072937465864,Immune-Susceptible
0.15,0.6,0.85,0.28638461125685916,Immune-Highly Susceptible
0.15,0.6,0.85,0.31620819088033203,Susceptible-Highly Susceptible
0.15,0.6,0.9,0.15310071300389824,Immune-Susceptible
0.15,0.6,0.9,0.2816078699350217,Immune-Highly Susceptible
0.15,0.6,0.9,0.30790817076749627,Susceptible-Highly Susceptible
0.15,0.6,0.95,0.16458777863705168,Immune-Susceptible
0.15,0.6,0.95,0.25573829264358955,Immune-Highly Susceptible
0.15,0.6,0.95,0.2922874874809822,Susceptible-Highly Susceptible
0.15,0.6,1.0,0.03097767928973551,Immune-Susceptible
0.15,0.6,1.0,0.057065382618223554,Immune-Highly Susceptible
0.15,0.6,1.0,0.06160667371677767,Susceptible-Highly Susceptible
0.15,0.65,0.0,0.11402720210282927,Immune-Susceptible
0.15,0.65,0.0,0.23150515626001134,Immune-Highly Susceptible
