mu,nu,psi,H,Combination
0.0,0.1,0.0,0.6425013984079838,Susceptible-Highly Susceptible
0.0,0.1,0.05,0.25596535051631447,Immune-Susceptible
0.0,0.1,0.05,0.6384073116143638,Immune-Highly Susceptible
0.0,0.1,0.05,0.6327989046544096,Susceptible-Highly Susceptible
0.0,0.1,0.1,0.2718599043660088,Immune-Susceptible
0.0,0.1,0.1,0.6565822212153276,Immune-Highly Susceptible
0.0,0.1,0.1,0.6428521223973975,Susceptible-Highly Susceptible
0.0,0.1,0.15,0.29992390178240236,Immune-Susceptible
0.0,0.1,0.15,0.6544444217900911,Immune-Highly Susceptible
0.0,0.1,0.15,0.638569880614473,Susceptible-Highly Susceptible
0.0,0.1,0.2,0.27799134553742433,Immune-Susceptible
0.0,0.1,0.2,0.6382451816778527,Immune-Highly Susceptible
0.0,0.1,0.2,0.6241286267715518,Susceptible-Highly Susceptible
0.0,0.1,0.25,0.27565089106594404,Immune-Susceptible
0.0,0.1,0.25,0.6536070209183277,Immune-Highly Susceptible
0.0,0.1,0.25,0.6405388927958261,Susceptible-Highly Susceptible
0.0,0.1,0.3,0.28993949279429315,Immune-Susceptible
0.0,0.1,0.3,0.6562239831215054,Immune-Highly Susceptible
0.0,0.1,0.3,0.629164101204893,Susceptible-Highly Susceptible
0.0,0.1,0.35,0.28532865788729034,Immune-Susceptible
0.0,0.1,0.35,0.6658620250661558,Immune-Highly Susceptible
0.0,0.1,0.35,0.6384098627231183,Susceptible-Highly Susceptible
0.0,0.1,0.4,0.3067249290979848,Immune-Susceptible
0.0,0.1,0.4,0.6670648782356342,Immune-Highly Susceptible
0.0,0.1,0.4,0.6380945348798935,Susceptible-Highly Susceptible
0.0,0.1,0.45,0.27469546555070545,Immune-Susceptible
0.0,0.1,0.45,0.6705884482121951,Immune-Highly Susceptible
0.0,0.1,0.45,0.6298988756762117,Susceptible-Highly Susceptible
0.0,0.1,0.5,0.2889901168005543,Immune-Susceptible
0.0,0.1,0.5,0.6666509643567762,Immune-Highly Susceptible
0.0,0.1,0.5,0.6238711386798925,Susceptible-Highly Susceptible
0.0,0.1,0.55,0.2976584024003626,Immune-Susceptible
