mu,nu,psi,H,Combination
0.0,0.05,0.30000000000000004,0.2942822330167192,Immune-Highly Susceptible
0.0,0.05,0.30000000000000004,0.2894561898785488,Susceptible-Highly Susceptible
0.0,0.05,0.35000000000000003,0.14832277996386767,Immune-Susceptible
0.0,0.05,0.35000000000000003,0.31046014793665644,Immune-Highly Susceptible
0.0,0.05,0.35000000000000003,0.30644667873946774,Susceptible-Highly Susceptible
0.0,0.05,0.4,0.16515465122760636,Immune-Susceptible
0.0,0.05,0.4,0.34414244497359986,Immune-Highly Susceptible
0.0,0.05,0.4,0.33010860239361633,Susceptible-Highly Susceptible
0.0,0.05,0.45,0.1562302526234926,Immune-Susceptible
0.0,0.05,0.45,0.3297704882266148,Immune-Highly Susceptible
0.0,0.05,0.45,0.3202262630688161,Susceptible-Highly Susceptible
0.0,0.05,0.5,0.14780404741392314,Immune-Susceptible
0.0,0.05,0.5,0.3349219783863771,Immune-Highly Susceptible
0.0,0.05,0.5,0.3208786929068023,Susceptible-Highly Susceptible
0.0,0.05,0.55,0.18099040440408262,Immune-Susceptible
0.0,0.05,0.55,0.36128223940859255,Immune-Highly Susceptible
0.0,0.05,0.55,0.35210588359753076,Susceptible-Highly Susceptible
0.0,0.05,0.6000000000000001,0.1745462139575669,Immune-Susceptible
0.0,0.05,0.6000000000000001,0.34827368818187027,Immune-Highly Susceptible
0.0,0.05,0.6000000000000001,0.3352817379920547,Susceptible-Highly Susceptible
0.0,0.05,0.65,0.19089631101386076,Immune-Susceptible
0.0,0.05,0.65,0.3531101933265038,Immune-Highly Susceptible
0.0,0.05,0.65,0.34255316742667336,Susceptible-Highly Susceptible
0.0,0.05,0.7000000000000001,0.1919420233228694,Immune-Susceptible
0.0,0.05,0.7000000000000001,0.38781325953114554,Immune-Highly Susceptible
0.0,0.05,0.7000000000000001,0.3805940328777837,Susceptible-Highly Susceptible
0.0,0.05,0.75,0.206905251778845,Immune-Susceptible
0.0,0.05,0.75,0.4026578257636988,Immune-Highly Susceptible
0.0,0.05,0.75,0.39104734583804557,Susceptible-Highly Susceptible
0.0,0.05,0.8,0.2022948562656169,Immune-Susceptible
0.0,0.05,0.8,0.4320464817060462,Immune-Highly Susceptible
0.0,0.05,0.8,0.41020557836755206,Susceptible-Highly Susceptible
0.0,0.05,0.8500000000000001,0.22287558181446077,Immune-Susceptible
0.0,0.05,0.8500000000000001,0.47380174330560926,Immune-Highly Susceptible
0.0,0.05,0.8500000000000001,0.45459702530169044,Susceptible-Highly Susceptible
0.0,0.05,0.9,0.30708008499226236,Immune-Susceptible
0.0,0.05,0.9,0.5278763365661435,Immune-Highly Susceptible
0.0,0.05,0.9,0.5004302195773331,Susceptible-Highly Susceptible
0.0,0.05,0.9500000000000001,0.3110901889911503,Immune-Susceptible
0.0,0.05,0.9500000000000001,0.5232879993090538,Immune-Highly Susceptible
0.0,0.05,0.9500000000000001,0.49154168380762414,Susceptible-Highly Susceptible
0.0,0.1,0.0,0.140669875971701,Immune-Susceptible
0.0,0.1,0.0,0.29853433667965174,Immune-Highly Susceptible
0.0,0.1,0.0,0.28872861268822525,Susceptible-Highly Susceptible
0.0,0.1,0.05,0.15218151365698454,Immune-Susceptible
0.0,0.1,0.05,0.2819402478417324,Immune-Highly Susceptible
0.0,0.1,0.05,0.27704147539794344,Susceptible-Highly Susceptible
0.0,0.1,0.1,0.12909293299078597,Immune-Susceptible
0.0,0.1,0.1,0.29954389957531335,Immune-Highly Susceptible
0.0,0.1,0.1,0.2950889429444207,Susceptible-Highly Susceptible
0.0,0.1,0.15000000000000002,0.14266353831242679,Immune-Susceptible
0.0,0.1,0.15000000000000002,0.29077522665189265,Immune-Highly Susceptible
0.0,0.1,0.15000000000000002,0.28566309948201407,Susceptible-Highly Susceptible
0.0,0.1,0.2,0.13157089903225067,Immune-Susceptible
