mu,nu,psi,H,Combination
0.0,0.15000000000000002,0.35000000000000003,0.8269393185249476,Immune-Susceptible
0.0,0.15000000000000002,0.35000000000000003,0.9464133678211631,Immune-Highly Susceptible
0.0,0.15000000000000002,0.35000000000000003,0.1799260798301186,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.4,0.8317439538796207,Immune-Susceptible
0.0,0.15000000000000002,0.4,0.9421435260263739,Immune-Highly Susceptible
0.0,0.15000000000000002,0.4,0.17648887880688022,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.45,0.8154568055677441,Immune-Susceptible
0.0,0.15000000000000002,0.45,0.9358584147128998,Immune-Highly Susceptible
0.0,0.15000000000000002,0.45,0.1958222014184099,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.5,0.8055288074204874,Immune-Susceptible
0.0,0.15000000000000002,0.5,0.9339950695894427,Immune-Highly Susceptible
0.0,0.15000000000000002,0.5,0.2131380896142737,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.55,0.8352930391424209,Immune-Susceptible
0.0,0.15000000000000002,0.55,0.9273926112891744,Immune-Highly Susceptible
0.0,0.15000000000000002,0.55,0.17880812924042178,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.6000000000000001,0.8312006501072805,Immune-Susceptible
0.0,0.15000000000000002,0.6000000000000001,0.918293555587367,Immune-Highly Susceptible
0.0,0.15000000000000002,0.6000000000000001,0.17836726244345974,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.65,0.7960905563278101,Immune-Susceptible
0.0,0.15000000000000002,0.65,0.9044055526023993,Immune-Highly Susceptible
0.0,0.15000000000000002,0.65,0.21083647331690514,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.7000000000000001,0.8213349103402608,Immune-Susceptible
0.0,0.15000000000000002,0.7000000000000001,0.8875344824870142,Immune-Highly Susceptible
0.0,0.15000000000000002,0.7000000000000001,0.15703272682884298,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.75,0.8214259134627461,Immune-Susceptible
0.0,0.15000000000000002,0.75,0.874185902276166,Immune-Highly Susceptible
0.0,0.15000000000000002,0.75,0.13455561827285278,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.8,0.8058321225834271,Immune-Susceptible
0.0,0.15000000000000002,0.8,0.8474850280635137,Immune-Highly Susceptible
0.0,0.15000000000000002,0.8,0.12135292552295629,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.8500000000000001,0.7696778899598596,Immune-Susceptible
0.0,0.15000000000000002,0.8500000000000001,0.803213712106613,Immune-Highly Susceptible
